3,400,-1,-1,6976.34,0,0,-1,0,0,0,0,1115,1115,0,5861.34,0,5861.34080202885
3,800,-1,-1,6976.34,0,0,-1,0,0,0,0,1039,1039,0,5937.34,0,5937.2092998249
3,100,-1,-1,6976.34,0,0,-1,0,0,0,0,1069,1069,0,5907.34,0,5907.28434106138
3,100,-1,-1,6976.34,0,0,-1,0,0,0,0,1110,1110,0,5866.34,0,5866.67250329275
3,200,-1,-1,6976.34,0,0,-1,0,0,0,0,1134,1134,0,5842.34,0,5842.45771621529
3,50,-1,-1,6976.34,0,0,-1,0,0,0,0,1082,1082,0,5894.34,0,5893.8966863695
3,400,-1,-1,6976.34,0,0,-1,0,0,0,0,1104,1104,0,5872.34,0,5872.0766211775
3,400,-1,-1,6976.34,0,0,-1,0,0,0,0,1073,1073,0,5903.34,0,5903.70332815837
3,100,-1,-1,6976.34,0,0,-1,0,0,0,0,1152,1152,0,5824.34,0,5824.74550690948
3,100,-1,-1,6976.34,0,0,-1,0,0,0,0,1121,1121,0,5855.34,0,5854.92165212847
3,200,-1,-1,6976.34,0,0,-1,0,0,0,0,1087,1087,0,5889.34,0,5889.11237141896
3,200,-1,-1,6976.34,0,0,-1,0,0,0,0,1069,1069,0,5907.34,0,5907.26752360193
3,100,-1,-1,6976.34,0,0,-1,0,0,0,0,1040,1040,0,5936.34,0,5936.5310711771
3,100,-1,-1,6976.34,0,0,-1,0,0,0,0,1083,1083,0,5893.34,0,5893.4251964025
3,100,-1,-1,6976.34,0,0,-1,0,0,0,0,1115,1115,0,5861.34,0,5860.88448464268
3,400,-1,-1,6976.34,0,0,-1,0,0,0,0,1118,1118,0,5858.34,0,5858.82478866113
3,100,-1,-1,6976.34,0,0,-1,0,0,0,0,1159,1159,0,5817.34,0,5817.12451947219
3,400,-1,-1,6976.34,0,0,-1,0,0,0,0,1056,1056,0,5920.34,0,5920.30186753704
3,100,-1,-1,6976.34,0,0,-1,0,0,0,0,1112,1112,0,5864.34,0,5864.38695503807
3,200,-1,-1,6976.34,0,0,-1,0,0,0,0,1076,1076,0,5900.34,0,5900.31611812722
3,200,-1,-1,6976.34,0,0,-1,0,0,0,0,1083,1083,0,5893.34,0,5893.04168260652
3,200,-1,-1,6976.34,0,0,-1,0,0,0,0,1152,1152,0,5824.34,0,5824.33782446614
3,100,-1,-1,6976.34,0,0,-1,0,0,0,0,1091,1091,0,5885.34,0,5885.71875096188
3,200,-1,-1,6976.34,0,0,-1,0,0,0,0,1161,1161,0,5815.34,0,5814.95762854923
3,400,-1,-1,6976.34,0,0,-1,0,0,0,0,1125,1125,0,5851.34,0,5851.26744753778
3,200,-1,-1,6976.34,0,0,-1,0,0,0,0,1084,1084,0,5892.34,0,5892.27105665389
3,100,-1,-1,6976.34,0,0,-1,0,0,0,0,1112,1112,0,5864.34,0,5864.61364574368
3,200,-1,-1,6976.34,0,0,2,0,0,0,0,525,525,0,6451.34,0,6451.03346255148
4,0,-1,-1,6976.34,0,0,3,50,200,33,50,434,434,0,6542.34,0,6542.75324090701
5,0,-1,-1,6976.34,0,0,4,50,200,9,50,452,452,0,6524.34,0,6524.42837176815
6,0,-1,-1,6976.34,0,0,5,50,200,107,50,369,369,0,6607.34,0,6607.13403733674
7,0,-1,-1,6976.34,0,0,6,50,200,119,50,302,302,0,6674.34,0,6673.95502797157
8,0,-1,-1,6976.34,0,0,7,50,200,105,50,288,288,0,6688.34,0,6688.8049569498
9,0,-1,-1,6976.34,0,0,8,50,200,116,100,424,424,0,6552.34,0,6552.37474182532
10,0,-1,-1,6976.34,0,0,9,50,200,108,50,315,315,0,6661.34,0,6661.3174005907
11,0,-1,-1,6976.34,0,0,10,50,200,106,100,495,495,0,6481.34,0,6481.39505029281
12,0,-1,-1,6976.34,0,0,11,50,200,137,50,517,517,0,6459.34,0,6459.67978108789
13,0,-1,-1,6976.34,0,0,12,50,200,38,200,721,721,0,6255.34,0,6255.62163002485
14,0,-1,-1,6976.34,0,0,13,50,200,31,200,861,861,0,6115.34,0,6115.80532267519
15,0,-1,-1,6976.34,0,0,14,50,200,98,50,1102,1102,0,5874.34,0,5874.81021167252
16,0,-1,-1,6976.34,0,0,15,50,200,99,50,827,827,0,6149.34,0,6149.25385533174
17,0,-1,-1,6976.34,0,0,16,50,200,51,50,664,664,0,6312.34,0,6312.32435166652
18,0,-1,-1,6976.34,0,0,17,50,200,136,50,583,583,0,6393.34,0,6392.91679104518
19,0,-1,-1,6976.34,0,0,18,50,200,144,50,655,655,0,6321.34,0,6321.10303962726
20,0,-1,-1,6976.34,0,0,19,50,200,138,50,659,659,0,6317.34,0,6317.66583391727
21,0,-1,-1,6976.34,0,0,20,50,200,139,100,741,741,0,6235.34,0,6235.07789143794
22,0,-1,-1,6976.34,0,0,21,50,200,145,50,565,565,0,6411.34,0,6411.22273352041
23,0,-1,-1,6976.34,0,0,22,50,200,142,50,871,871,0,6105.34,0,6105.36752067551
24,0,-1,-1,6976.34,0,0,23,50,200,113,50,956,956,0,6020.34,0,6020.36752363473
25,0,-1,-1,6976.34,0,0,-1,50,200,122,50,1094,1094,0,5882.34,0,5882.6277554713
3,100,-1,-1,6976.34,0,0,-1,0,0,0,0,1111,1111,0,5865.34,0,5865.33559487316
3,100,-1,-1,6976.34,0,0,-1,0,0,0,0,1100,1100,0,5876.34,0,5876.50523445201
3,200,-1,-1,6976.34,0,0,2,0,0,0,0,524,524,0,6452.34,0,6452.81466043868
